gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
MT-TE	ENSG00000210194.1	-1.18595741256571	-0.5505102276701	-5.2568118218442	9.40696287045236e-07	0.00906360872568084
ADAMTS15	ENSG00000166106.3	-1.28875176016708	3.64249518677007	-4.61637332342154	1.25849877560389e-05	0.0242598918373819
MTCYBP18	ENSG00000244921.2	-1.39514995499958	-2.10684459288404	-5.06851466792958	2.05270130230765e-06	0.0131851846984895
TIMP4	ENSG00000157150.4	-1.5048251512238	2.30004962343406	-4.84473229234835	5.09244286895208e-06	0.0153295285140972
RBP4	ENSG00000138207.13	-1.99831892714935	1.36212688095331	-4.5430665663244	1.67413086956402e-05	0.0293277289604533
MT1A	ENSG00000205362.11	-2.16225167363567	1.02267558259568	-4.90919325058292	3.92826741938818e-06	0.015139542634322
G0S2	ENSG00000123689.5	-2.2498472666449	2.36472473398058	-5.87094925240807	6.75177970657011e-08	0.00130106794945606
NPY2R	ENSG00000185149.5	-2.26936119757609	-3.01535094804164	-4.46845347904836	2.232527988467e-05	0.0358506786147993
